Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,Format,Category,Type
RM Dorji (BHU),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
U Dorji (BHU),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
TM Dowlin (WI),2009-2010,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Dravid (INDIA),2011-2011,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BM Duckett (ENG),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
B Dugic (Serb),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
J Dunn (VAN),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
PS Eaglestone (IRE),2010-2010,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
KR Ebanks (Caym),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ehsan Nawaz (HKG),2014-2017,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AM Ellis (NZ),2012-2013,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
C Emmott (Chile),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RR Emrit (WI),2018-2018,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Faizan Asif (UAE),2014-2015,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Fakhrul Mohon (PORT),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Fawad Ahmed (AUS),2013-2013,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Fazal Niazai (AFG),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
H Fennell (Arg),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
B Fernando (SL),2015-2015,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BOP Fernando (SL),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MVT Fernando (SL),2017-2017,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Fiaz Ahmad (KUW),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Fida Hussain (ITA),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Flannigan (SCOT),2012-2012,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
P Florin (ROM),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
KK Flowers (Blz),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
C Floyd (NL),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BC Fortuin (SA),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AR Gandhi (KENYA),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Ganga (WI),2006-2006,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MD Garratt (GIBR),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Garret Banner (Blz),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
SP Gauchan (NEPAL),2014-2015,9,9,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Gavde (Caym),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Gaznavi (SGP),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
B Geeves (AUS),2009-2009,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
L Gharasim (ROM),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JN Gillespie (AUS),2005-2005,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
O Goker (TKY),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
GF Gomes (Moz),2019-2019,7,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Goonetilleke (MALTA),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Gough (ENG),2005-2006,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Goustis (),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
L Gregory (ENG),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Gunasekera (CAN),2012-2013,8,8,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
HF Gurney (ENG),2014-2014,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AJ Hall (SA),2006-2006,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
PSP Handscomb (AUS),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Hardev Singh (Chile),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Haroon Arshad (HKG),2019-2019,10,10,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Haroon Mughal (MALTA),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
LHB Harrington-Myers (Caym),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RJ Harris (AUS),2010-2010,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
SM Harwood (AUS),2007-2009,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Hasheem Shahzad (MALTA),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Hashmatullah Shahidi (AFG),2013-2013,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Hassan Rasheed (Mald),2019-2019,8,8,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RJ Hatchman (GIBR),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Hayatullah Niazi (NOR),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
H Helva (TKY),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DL Hemp (BMUDA),2008-2008,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
T Henderson (SA),2006-2006,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
PD Hennessy (ESP),2019-2019,8,8,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
HMRKB Herath (SL),2011-2016,17,17,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BW Hilfenhaus (AUS),2007-2012,7,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
J Hill (PHI),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
H Hiri (PNG),2016-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
J Hirschi (MALTA),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
PA Hitchcock (NZ),2008-2008,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
KC Hodsoll (BMUDA),2008-2008,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Hongsi (THAI),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
PJ Hughes (AUS),2014-2014,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
EH Hutchinson (USA),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ibrahim Khan (Saudi),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Iftikhar Anjum (PAK),2007-2009,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ijaz Hussain (ROM),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Imam-ul-Haq (PAK),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Imran Ali Butt (BAH),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Imran Bulbulia (PNM),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Imran Khan (PORT),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RK Inampud (Mex),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Inzamam-ul-Haq (PAK),2006-2006,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AJ Ireland (ZIM),2006-2006,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Irfan Bhima (MWI),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Irfan Mir (Chile),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
E Isaneez (UGA),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
B Ivanov (),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Jakiel (ZIM),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
NA Janes (THAI),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
T Jamtsho (BHU),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Javed Ahmadi (AFG),2012-2017,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Javed Maroofkhail (NOR),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
CU Jayasinghe (SL),2009-2010,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
P Jayeshbhai Patel (PNM),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Jay Odedra (OMAN),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JS Jesani (KENYA),2007-2007,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
HJ Jordaan (THAI),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
GJ Joseph (Blz),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
K Joshi (Aut),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Jubair Hossain (BDESH),2015-2015,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Junaid Khan (PAK),2011-2014,9,9,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Jyoti (CAN),2008-2008,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Kaleemullah (OMAN),2017-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
G Kaltongga (VAN),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Randiv (SL),2010-2011,7,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
TP Kamungozi (ZIM),2014-2014,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Kansoy (TKY),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Karn (NEPAL),2015-2015,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Kartik (INDIA),2007-2007,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
E Katchay (CAN),2008-2008,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Kaul (INDIA),2018-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
HB Kayondo (UGA),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Kegasitswe (Botsw),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
SKW Kelly (BMUDA),2008-2008,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
P Kerai (KENYA),2019-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Khan (ENG),2009-2009,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
B Khumalo (Botsw),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Khurram Manzoor (PAK),2016-2016,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Khushdil Shah (PAK),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JH Kiani (PHI),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
GE Kidd (IRE),2010-2010,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
VJ Kingma (NL),2016-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RJ Kirtley (ENG),2007-2007,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Kizilkaya (TKY),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MF Koc (TKY),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AC Kose (TKY),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Krishna (SGP),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
GJP Kruger (SA),2006-2006,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DS Kulkarni (INDIA),2016-2016,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
CBRLS Kumara (SL),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Kushal Malla (NEPAL),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
GA Lamb (ZIM),2010-2010,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
T Langa (VAN),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
E Leie (SA),2015-2015,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RDM Leverock (BMUDA),2008-2008,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
I Lisboa (Chile),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
LS Livingstone (ENG),2017-2017,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
CA Liyanage (Mald),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
K Loday (BHU),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
J Louw (SA),2008-2009,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
L Louwrens (NAM),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Lucky Ali (DEN),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
NM Lyon (AUS),2016-2018,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RT Lyons (SCOT),2010-2010,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AM McCarthy (WI),2018-2018,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
NFI McCallum (SCOT),2007-2010,11,10,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
OC McCoy (WI),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AJ McKay (NZ),2010-2010,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
CJ McKay (AUS),2010-2013,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
ND McKenzie (SA),2006-2009,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DSK Madushanka (SL),2018-2018,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
LD Madushanka (SL),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RP Magar (NEPAL),2014-2015,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Mahajan (PHI),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
C Mahoney (Peru),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mamoon Latif (Belg),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
G Manan (ROM),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Manani (ROM),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Markande (INDIA),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Marks (MALTA),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JAH Marshall (NZ),2005-2008,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JL Martel (GUE),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
B Masaba (UGA),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MJ Mason (NZ),2006-2008,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
N Master (Botsw),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
ZE Matsinhe (Moz),2019-2019,7,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
V Mbazo (Botsw),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
GJ McCarter (IRE),2015-2015,3,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BJ McCarthy (IRE),2017-2018,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Z McLaughlin (Caym),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Mehmood (HKG),2016-2016,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mehrab Hossain jnr (BDESH),2008-2009,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Mejia (CRC),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
K Mendon (CZK-R),2019-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JH Mensah (Ghana),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DP Michael (Samoa),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Michael Nazir (MALTA),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mihusan Hamid (Mald),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mirza Ahsan (Aut),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mohamed Arief (MAL),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mohameed Taiwo (NGA),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mohammad Adnan (Saudi),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mohammad Ahsan (KUW),2019-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mohammad Amin (KUW),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mohammad Hasnain (PAK),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mohammad Iqbal (CAN),2008-2008,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mohamed Mahfooz (Mald),2019-2019,11,11,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mohammad Qazi (CAN),2008-2008,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mohammad Rafique (BDESH),2006-2006,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mohammad Shahid (BDESH),2016-2016,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mohammed Shami (INDIA),2014-2019,8,8,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MR Montfort (CAN),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
VV Morea (PNG),2015-2017,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Morris (Caym),2019-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JWN Moses (Botsw),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mohsin Hub (Peru),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Muaviath Ganee (Mald),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Muhammad Hamayun (Saudi),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Muhammad Musa (PAK),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Muhammad Rafique (BAH),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Muhammed Shanil (UAE),2016-2016,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Muhammad Wafiq (MAL),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Muhumuza (UGA),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Mukhtiar Singh (ESP),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Muktar Ali (BDESH),2016-2016,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
FF Mulivai (Samoa),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
T Mupariwa (ZIM),2007-2008,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Murari (CRC),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Musa Shaheen (DEN),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
P Mustard (ENG),2008-2008,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
F Mutizwa (ZIM),2011-2012,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Nadif Chowdhury (BDESH),2006-2007,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Nadigotla (ROM),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Najeeb Amar (HKG),2014-2014,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Nanda (LUX),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Nandela (Mex),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Nao (PNG),2017-2017,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Nasir Aziz (UAE),2015-2015,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Nasrulla Rana (HKG),2019-2019,8,8,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Nauman Anwar (PAK),2015-2015,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
NH Naureen (ESP),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Naveen-ul-Haq (AFG),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Nawaf Ahmed (KUW),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Nazimuddin (BDESH),2007-2008,7,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Nazmul Hossain (BDESH),2009-2012,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Nazmus Sadat (BDESH),2006-2006,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Neale (LUX),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Nerandzic (Serb),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Ngarava (ZIM),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JO Ngoche (KENYA),2012-2013,7,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
HM Nicholls (NZ),2016-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Nikolov (),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
K Nima (BHU),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
ML Nkala (ZIM),2006-2006,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
F Nkhoma (MWI),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AA Noffke (AUS),2007-2008,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Noman Kamawi (Belg),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MJ North (AUS),2009-2009,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Nortje (SA),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
L Nou (PNG),2015-2015,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
GM Ntambalika (MWI),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
J Nyumbu (ZIM),2018-2018,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
IE O'Brien (NZ),2009-2009,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
NV Ojha (INDIA),2010-2010,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
PJ Ongondo (KENYA),2007-2008,8,8,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
LN Onyango (KENYA),2007-2010,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Orfila (GIBR),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ovais Yousof (NGA),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
VS Padhaal (Fin),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BA Pai (GIBR),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RJG Palmer (JER),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MS Panesar (ENG),2007-2007,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BA Parchment (WI),2007-2007,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MA Parker (SCOT),2012-2012,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MW Parkinson (ENG),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Parvez Rasool (INDIA),2017-2017,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Patel (MWI),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AY Patel (NZ),2018-2018,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Patel (PNM),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Patel (Chile),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MIA Patel (MWI),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MM Patel (INDIA),2011-2011,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
TK Patel (USA),2019-2019,7,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
N Pathan (THAI),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
SS Pathirana (SL),2016-2017,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
WA Peatfield (GUE),2019-2019,8,8,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MDK Perera (SL),2011-2011,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
PDRL Perera (SL),2006-2006,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Periyalwar (ROM),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
V Permaul (WI),2018-2018,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AM Phangiso (SA),2012-2018,16,16,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
T Phaswana (Botsw),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Pillai (CRC),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
